ch4_m3d,ccdf_P_X_gt_x
32.648,0.948786507610037
32.725,0.9483751542575072
33.11,0.9479638009049773
33.552749999999996,0.9475524475524475
33.6875,0.9471410941999178
34.36125,0.9467297408473879
34.650000000000006,0.9463183874948581
34.650000000000006,0.9459070341423282
35.035000000000004,0.9454956807897984
35.035000000000004,0.9450843274372687
35.035000000000004,0.9446729740847388
35.70875,0.944261620732209
35.805,0.9438502673796791
35.853125000000006,0.9434389140271493
36.19,0.9430275606746195
36.20925,0.9426162073220896
36.20925,0.9422048539695599
36.343999999999994,0.94179350061703
36.8676,0.9413821472645002
36.96,0.9409707939119704
37.22468749999999,0.9405594405594405
37.30650000000001,0.9401480872069108
37.730000000000004,0.939736733854381
38.40375,0.9393253805018511
38.5,0.9389140271493213
39.269999999999996,0.9385026737967914
39.269999999999996,0.9380913204442616
39.5828125,0.9376799670917318
39.703125,0.937268613739202
39.75125,0.9368572603866722
39.886,0.9364459070341423
39.886,0.9360345536816125
40.04,0.9356232003290826
40.425000000000004,0.9352118469765529
40.425000000000004,0.9348004936240231
40.502,0.9343891402714932
40.81,0.9339777869189634
40.964000000000006,0.9335664335664335
41.09875,0.9331550802139037
41.435625,0.932743726861374
41.7725,0.9323323735088441
41.868750000000006,0.9319210201563143
41.9881,0.9315096668037844
42.042,0.9310983134512546
42.1575,0.9306869600987248
42.427,0.930275606746195
42.44625,0.9298642533936652
42.504000000000005,0.9294529000411353
42.735,0.9290415466886055
43.120000000000005,0.9286301933360757
43.120000000000005,0.9282188399835458
43.1585,0.9278074866310161
43.456875,0.9273961332784862
43.659,0.9269847799259564
43.743700000000004,0.9265734265734266
43.793749999999996,0.9261620732208967
44.06325,0.925750719868367
44.352000000000004,0.9253393665158371
44.4675,0.9249280131633073
44.506000000000014,0.9245166598107775
44.7678,0.9241053064582476
45.43,0.9236939531057178
45.815,0.9232825997531879
45.815,0.9228712464006582
46.08449999999999,0.9224598930481284
46.08449999999999,0.9220485396955985
46.199999999999996,0.9216371863430687
46.199999999999996,0.9212258329905388
46.58500000000001,0.9208144796380091
46.815999999999995,0.9204031262854793
46.815999999999995,0.9199917729329494
